# Source: https://www.elections.org.za/pw/StatsData/Voter-Registration-Statistics (IEC live dashboard)
"# Scraped live, all provinces, unfiltered. As-of date on IEC site: 23 September 2026"
province,municipality_code,municipality_name,age_group,gender,registered_voters,is_youth
Limpopo,LIM334,Ba-Phalaborwa,80+,male,441,False
Limpopo,LIM334,Ba-Phalaborwa,80+,female,1145,False
Limpopo,LIM335,Maruleng,18-19,male,1240,True
Limpopo,LIM335,Maruleng,18-19,female,1471,True
Limpopo,LIM335,Maruleng,20-29,male,5878,True
Limpopo,LIM335,Maruleng,20-29,female,6709,True
Limpopo,LIM335,Maruleng,30-39,male,6940,False
Limpopo,LIM335,Maruleng,30-39,female,8972,False
Limpopo,LIM335,Maruleng,40-49,male,5657,False
Limpopo,LIM335,Maruleng,40-49,female,7642,False
Limpopo,LIM335,Maruleng,50-59,male,3739,False
Limpopo,LIM335,Maruleng,50-59,female,5242,False
Limpopo,LIM335,Maruleng,60-69,male,2450,False
Limpopo,LIM335,Maruleng,60-69,female,3723,False
Limpopo,LIM335,Maruleng,70-79,male,1183,False
Limpopo,LIM335,Maruleng,70-79,female,1918,False
Limpopo,LIM335,Maruleng,80+,male,406,False
Limpopo,LIM335,Maruleng,80+,female,1325,False
Limpopo,LIM341,Musina,18-19,male,1124,True
Limpopo,LIM341,Musina,18-19,female,1206,True
Limpopo,LIM341,Musina,20-29,male,6191,True
Limpopo,LIM341,Musina,20-29,female,6844,True
Limpopo,LIM341,Musina,30-39,male,6048,False
Limpopo,LIM341,Musina,30-39,female,7020,False
Limpopo,LIM341,Musina,40-49,male,4447,False
Limpopo,LIM341,Musina,40-49,female,5696,False
Limpopo,LIM341,Musina,50-59,male,3252,False
Limpopo,LIM341,Musina,50-59,female,4287,False
Limpopo,LIM341,Musina,60-69,male,1758,False
Limpopo,LIM341,Musina,60-69,female,2607,False
Limpopo,LIM341,Musina,70-79,male,818,False
Limpopo,LIM341,Musina,70-79,female,1199,False
Limpopo,LIM341,Musina,80+,male,337,False
Limpopo,LIM341,Musina,80+,female,957,False
Limpopo,LIM343,Thulamela,18-19,male,4113,True
Limpopo,LIM343,Thulamela,18-19,female,4619,True
Limpopo,LIM343,Thulamela,20-29,male,23943,True
Limpopo,LIM343,Thulamela,20-29,female,26503,True
Limpopo,LIM343,Thulamela,30-39,male,26546,False
Limpopo,LIM343,Thulamela,30-39,female,33705,False
Limpopo,LIM343,Thulamela,40-49,male,20679,False
Limpopo,LIM343,Thulamela,40-49,female,29856,False
Limpopo,LIM343,Thulamela,50-59,male,14123,False
Limpopo,LIM343,Thulamela,50-59,female,23791,False
Limpopo,LIM343,Thulamela,60-69,male,10325,False
Limpopo,LIM343,Thulamela,60-69,female,18311,False
Limpopo,LIM343,Thulamela,70-79,male,5104,False
Limpopo,LIM343,Thulamela,70-79,female,9598,False
Limpopo,LIM343,Thulamela,80+,male,2041,False
Limpopo,LIM343,Thulamela,80+,female,7814,False
Limpopo,LIM344,Makhado,18-19,male,3041,True
Limpopo,LIM344,Makhado,18-19,female,3523,True
Limpopo,LIM344,Makhado,20-29,male,17368,True
Limpopo,LIM344,Makhado,20-29,female,19423,True
Limpopo,LIM344,Makhado,30-39,male,19532,False
Limpopo,LIM344,Makhado,30-39,female,25228,False
Limpopo,LIM344,Makhado,40-49,male,17009,False
Limpopo,LIM344,Makhado,40-49,female,24207,False
Limpopo,LIM344,Makhado,50-59,male,12563,False
Limpopo,LIM344,Makhado,50-59,female,19800,False
Limpopo,LIM344,Makhado,60-69,male,9211,False
Limpopo,LIM344,Makhado,60-69,female,15384,False
Limpopo,LIM344,Makhado,70-79,male,4503,False
Limpopo,LIM344,Makhado,70-79,female,8372,False
Limpopo,LIM344,Makhado,80+,male,1879,False
Limpopo,LIM344,Makhado,80+,female,7468,False
Limpopo,LIM345,Collins Chabane,18-19,male,3617,True
Limpopo,LIM345,Collins Chabane,18-19,female,4185,True
Limpopo,LIM345,Collins Chabane,20-29,male,17500,True
Limpopo,LIM345,Collins Chabane,20-29,female,20066,True
Limpopo,LIM345,Collins Chabane,30-39,male,18322,False
Limpopo,LIM345,Collins Chabane,30-39,female,24169,False
Limpopo,LIM345,Collins Chabane,40-49,male,14716,False
Limpopo,LIM345,Collins Chabane,40-49,female,22991,False
Limpopo,LIM345,Collins Chabane,50-59,male,9328,False
Limpopo,LIM345,Collins Chabane,50-59,female,16875,False
Limpopo,LIM345,Collins Chabane,60-69,male,7340,False
Limpopo,LIM345,Collins Chabane,60-69,female,13432,False
Limpopo,LIM345,Collins Chabane,70-79,male,3937,False
Limpopo,LIM345,Collins Chabane,70-79,female,6995,False
Limpopo,LIM345,Collins Chabane,80+,male,1462,False
Limpopo,LIM345,Collins Chabane,80+,female,5834,False
Limpopo,LIM351,Blouberg,18-19,male,1429,True
Limpopo,LIM351,Blouberg,18-19,female,1680,True
Limpopo,LIM351,Blouberg,20-29,male,7760,True
Limpopo,LIM351,Blouberg,20-29,female,9432,True
Limpopo,LIM351,Blouberg,30-39,male,8927,False
Limpopo,LIM351,Blouberg,30-39,female,12253,False
Limpopo,LIM351,Blouberg,40-49,male,7230,False
Limpopo,LIM351,Blouberg,40-49,female,10291,False
Limpopo,LIM351,Blouberg,50-59,male,5273,False
Limpopo,LIM351,Blouberg,50-59,female,8351,False
Limpopo,LIM351,Blouberg,60-69,male,4428,False
Limpopo,LIM351,Blouberg,60-69,female,6965,False
Limpopo,LIM351,Blouberg,70-79,male,2592,False
Limpopo,LIM351,Blouberg,70-79,female,4615,False
Limpopo,LIM351,Blouberg,80+,male,944,False
Limpopo,LIM351,Blouberg,80+,female,3522,False
Limpopo,LIM353,Molemole,18-19,male,1300,True
Limpopo,LIM353,Molemole,18-19,female,1548,True
Limpopo,LIM353,Molemole,20-29,male,6179,True
Limpopo,LIM353,Molemole,20-29,female,6881,True
Limpopo,LIM353,Molemole,30-39,male,6651,False
Limpopo,LIM353,Molemole,30-39,female,8220,False
Limpopo,LIM353,Molemole,40-49,male,5268,False
Limpopo,LIM353,Molemole,40-49,female,6954,False
Limpopo,LIM353,Molemole,50-59,male,3755,False
Limpopo,LIM353,Molemole,50-59,female,5877,False
Limpopo,LIM353,Molemole,60-69,male,3110,False
Limpopo,LIM353,Molemole,60-69,female,5237,False
Limpopo,LIM353,Molemole,70-79,male,1783,False
Limpopo,LIM353,Molemole,70-79,female,3230,False
Limpopo,LIM353,Molemole,80+,male,630,False
Limpopo,LIM353,Molemole,80+,female,2333,False
Limpopo,LIM354,Polokwane,18-19,male,5307,True
Limpopo,LIM354,Polokwane,18-19,female,6306,True
Limpopo,LIM354,Polokwane,20-29,male,31311,True
Limpopo,LIM354,Polokwane,20-29,female,38761,True
Limpopo,LIM354,Polokwane,30-39,male,36662,False
Limpopo,LIM354,Polokwane,30-39,female,47841,False
Limpopo,LIM354,Polokwane,40-49,male,34181,False
Limpopo,LIM354,Polokwane,40-49,female,43231,False
Limpopo,LIM354,Polokwane,50-59,male,26075,False
Limpopo,LIM354,Polokwane,50-59,female,34399,False
Limpopo,LIM354,Polokwane,60-69,male,17850,False
Limpopo,LIM354,Polokwane,60-69,female,26197,False
Limpopo,LIM354,Polokwane,70-79,male,8662,False
Limpopo,LIM354,Polokwane,70-79,female,14760,False
Limpopo,LIM354,Polokwane,80+,male,2607,False
Limpopo,LIM354,Polokwane,80+,female,9198,False
Limpopo,LIM355,Lepele-Nkumpi,18-19,male,1847,True
Limpopo,LIM355,Lepele-Nkumpi,18-19,female,2580,True
Limpopo,LIM355,Lepele-Nkumpi,20-29,male,9354,True
Limpopo,LIM355,Lepele-Nkumpi,20-29,female,11552,True
Limpopo,LIM355,Lepele-Nkumpi,30-39,male,11179,False
Limpopo,LIM355,Lepele-Nkumpi,30-39,female,15260,False
Limpopo,LIM355,Lepele-Nkumpi,40-49,male,10231,False
Limpopo,LIM355,Lepele-Nkumpi,40-49,female,14198,False
Limpopo,LIM355,Lepele-Nkumpi,50-59,male,7792,False
Limpopo,LIM355,Lepele-Nkumpi,50-59,female,11941,False
Limpopo,LIM355,Lepele-Nkumpi,60-69,male,6142,False
Limpopo,LIM355,Lepele-Nkumpi,60-69,female,10028,False
Limpopo,LIM355,Lepele-Nkumpi,70-79,male,3398,False
Limpopo,LIM355,Lepele-Nkumpi,70-79,female,6141,False
Limpopo,LIM355,Lepele-Nkumpi,80+,male,1208,False
Limpopo,LIM355,Lepele-Nkumpi,80+,female,4595,False
Limpopo,LIM361,Thabazimbi,18-19,male,738,True
Limpopo,LIM361,Thabazimbi,18-19,female,801,True
Limpopo,LIM361,Thabazimbi,20-29,male,4723,True
Limpopo,LIM361,Thabazimbi,20-29,female,4813,True
Limpopo,LIM361,Thabazimbi,30-39,male,7537,False
Limpopo,LIM361,Thabazimbi,30-39,female,5992,False
Limpopo,LIM361,Thabazimbi,40-49,male,9099,False
Limpopo,LIM361,Thabazimbi,40-49,female,5016,False
Limpopo,LIM361,Thabazimbi,50-59,male,5442,False
Limpopo,LIM361,Thabazimbi,50-59,female,3271,False
Limpopo,LIM361,Thabazimbi,60-69,male,2721,False
Limpopo,LIM361,Thabazimbi,60-69,female,2022,False
Limpopo,LIM361,Thabazimbi,70-79,male,919,False
Limpopo,LIM361,Thabazimbi,70-79,female,859,False
Limpopo,LIM361,Thabazimbi,80+,male,260,False
Limpopo,LIM361,Thabazimbi,80+,female,348,False
Limpopo,LIM362,Lephalale,18-19,male,1089,True
Limpopo,LIM362,Lephalale,18-19,female,1378,True
Limpopo,LIM362,Lephalale,20-29,male,7266,True
Limpopo,LIM362,Lephalale,20-29,female,8111,True
Limpopo,LIM362,Lephalale,30-39,male,11444,False
Limpopo,LIM362,Lephalale,30-39,female,10656,False
Limpopo,LIM362,Lephalale,40-49,male,8866,False
Limpopo,LIM362,Lephalale,40-49,female,7534,False
Limpopo,LIM362,Lephalale,50-59,male,4850,False
Limpopo,LIM362,Lephalale,50-59,female,4827,False
Limpopo,LIM362,Lephalale,60-69,male,3024,False
Limpopo,LIM362,Lephalale,60-69,female,3469,False
Limpopo,LIM362,Lephalale,70-79,male,1188,False
Limpopo,LIM362,Lephalale,70-79,female,1774,False
Limpopo,LIM362,Lephalale,80+,male,374,False
Limpopo,LIM362,Lephalale,80+,female,991,False
Limpopo,LIM366,Bela-Bela,18-19,male,488,True
Limpopo,LIM366,Bela-Bela,18-19,female,591,True
Limpopo,LIM366,Bela-Bela,20-29,male,3065,True
Limpopo,LIM366,Bela-Bela,20-29,female,3664,True
Limpopo,LIM366,Bela-Bela,30-39,male,3634,False
Limpopo,LIM366,Bela-Bela,30-39,female,4300,False
Limpopo,LIM366,Bela-Bela,40-49,male,3429,False
Limpopo,LIM366,Bela-Bela,40-49,female,3698,False
Limpopo,LIM366,Bela-Bela,50-59,male,2846,False
Limpopo,LIM366,Bela-Bela,50-59,female,3107,False
Limpopo,LIM366,Bela-Bela,60-69,male,1975,False
Limpopo,LIM366,Bela-Bela,60-69,female,2440,False
Limpopo,LIM366,Bela-Bela,70-79,male,990,False
Limpopo,LIM366,Bela-Bela,70-79,female,1271,False
Limpopo,LIM366,Bela-Bela,80+,male,340,False
Limpopo,LIM366,Bela-Bela,80+,female,588,False
Limpopo,LIM367,Mogalakwena,18-19,male,2442,True
Limpopo,LIM367,Mogalakwena,18-19,female,2784,True
Limpopo,LIM367,Mogalakwena,20-29,male,11633,True
Limpopo,LIM367,Mogalakwena,20-29,female,13793,True
Limpopo,LIM367,Mogalakwena,30-39,male,14686,False
Limpopo,LIM367,Mogalakwena,30-39,female,19759,False
Limpopo,LIM367,Mogalakwena,40-49,male,14740,False
Limpopo,LIM367,Mogalakwena,40-49,female,18255,False
Limpopo,LIM367,Mogalakwena,50-59,male,11073,False
Limpopo,LIM367,Mogalakwena,50-59,female,14664,False
Limpopo,LIM367,Mogalakwena,60-69,male,8511,False
Limpopo,LIM367,Mogalakwena,60-69,female,12508,False
Limpopo,LIM367,Mogalakwena,70-79,male,4282,False
Limpopo,LIM367,Mogalakwena,70-79,female,7484,False
Limpopo,LIM367,Mogalakwena,80+,male,1505,False
Limpopo,LIM367,Mogalakwena,80+,female,5217,False
Limpopo,LIM368,Modimolle-Mookgophong,18-19,male,990,True
Limpopo,LIM368,Modimolle-Mookgophong,18-19,female,1156,True
Limpopo,LIM368,Modimolle-Mookgophong,20-29,male,4926,True
Limpopo,LIM368,Modimolle-Mookgophong,20-29,female,5930,True
Limpopo,LIM368,Modimolle-Mookgophong,30-39,male,5551,False
Limpopo,LIM368,Modimolle-Mookgophong,30-39,female,6619,False
Limpopo,LIM368,Modimolle-Mookgophong,40-49,male,5602,False
Limpopo,LIM368,Modimolle-Mookgophong,40-49,female,6211,False
Limpopo,LIM368,Modimolle-Mookgophong,50-59,male,4812,False
Limpopo,LIM368,Modimolle-Mookgophong,50-59,female,5125,False
Limpopo,LIM368,Modimolle-Mookgophong,60-69,male,3167,False
Limpopo,LIM368,Modimolle-Mookgophong,60-69,female,3739,False
Limpopo,LIM368,Modimolle-Mookgophong,70-79,male,1798,False
Limpopo,LIM368,Modimolle-Mookgophong,70-79,female,2338,False
Limpopo,LIM368,Modimolle-Mookgophong,80+,male,757,False
Limpopo,LIM368,Modimolle-Mookgophong,80+,female,1298,False
Limpopo,LIM471,Ephraim Mogale,18-19,male,1211,True
Limpopo,LIM471,Ephraim Mogale,18-19,female,1323,True
Limpopo,LIM471,Ephraim Mogale,20-29,male,6375,True
Limpopo,LIM471,Ephraim Mogale,20-29,female,6997,True
Limpopo,LIM471,Ephraim Mogale,30-39,male,6477,False
Limpopo,LIM471,Ephraim Mogale,30-39,female,8349,False
Limpopo,LIM471,Ephraim Mogale,40-49,male,5868,False
Limpopo,LIM471,Ephraim Mogale,40-49,female,7419,False
Limpopo,LIM471,Ephraim Mogale,50-59,male,4254,False
Limpopo,LIM471,Ephraim Mogale,50-59,female,5804,False
Limpopo,LIM471,Ephraim Mogale,60-69,male,3105,False
Limpopo,LIM471,Ephraim Mogale,60-69,female,4576,False
Limpopo,LIM471,Ephraim Mogale,70-79,male,1737,False
Limpopo,LIM471,Ephraim Mogale,70-79,female,2802,False
Limpopo,LIM471,Ephraim Mogale,80+,male,581,False
Limpopo,LIM471,Ephraim Mogale,80+,female,2066,False
Limpopo,LIM472,Elias Motsoaledi,18-19,male,1640,True
Limpopo,LIM472,Elias Motsoaledi,18-19,female,2165,True
Limpopo,LIM472,Elias Motsoaledi,20-29,male,12374,True
Limpopo,LIM472,Elias Motsoaledi,20-29,female,14500,True
Limpopo,LIM472,Elias Motsoaledi,30-39,male,14237,False
Limpopo,LIM472,Elias Motsoaledi,30-39,female,18088,False
Limpopo,LIM472,Elias Motsoaledi,40-49,male,12345,False
Limpopo,LIM472,Elias Motsoaledi,40-49,female,15433,False
Limpopo,LIM472,Elias Motsoaledi,50-59,male,8853,False
Limpopo,LIM472,Elias Motsoaledi,50-59,female,11705,False
Limpopo,LIM472,Elias Motsoaledi,60-69,male,6559,False
Limpopo,LIM472,Elias Motsoaledi,60-69,female,9418,False
Limpopo,LIM472,Elias Motsoaledi,70-79,male,3435,False
Limpopo,LIM472,Elias Motsoaledi,70-79,female,5839,False
Limpopo,LIM472,Elias Motsoaledi,80+,male,1140,False
Limpopo,LIM472,Elias Motsoaledi,80+,female,4081,False
Limpopo,LIM473,Makhuduthamaga,18-19,male,2732,True
Limpopo,LIM473,Makhuduthamaga,18-19,female,2992,True
Limpopo,LIM473,Makhuduthamaga,20-29,male,13239,True
Limpopo,LIM473,Makhuduthamaga,20-29,female,15078,True
Limpopo,LIM473,Makhuduthamaga,30-39,male,13420,False
Limpopo,LIM473,Makhuduthamaga,30-39,female,19091,False
Limpopo,LIM473,Makhuduthamaga,40-49,male,12189,False
Limpopo,LIM473,Makhuduthamaga,40-49,female,18776,False
Limpopo,LIM473,Makhuduthamaga,50-59,male,8688,False
Limpopo,LIM473,Makhuduthamaga,50-59,female,13988,False
Limpopo,LIM473,Makhuduthamaga,60-69,male,6943,False
Limpopo,LIM473,Makhuduthamaga,60-69,female,10983,False
Limpopo,LIM473,Makhuduthamaga,70-79,male,3983,False
Limpopo,LIM473,Makhuduthamaga,70-79,female,7187,False
Limpopo,LIM473,Makhuduthamaga,80+,male,1376,False
Limpopo,LIM473,Makhuduthamaga,80+,female,5435,False
Limpopo,LIM476,Fetakgomo Tubatse,18-19,male,3990,True
Limpopo,LIM476,Fetakgomo Tubatse,18-19,female,4520,True
Limpopo,LIM476,Fetakgomo Tubatse,20-29,male,20624,True
Limpopo,LIM476,Fetakgomo Tubatse,20-29,female,23810,True
Limpopo,LIM476,Fetakgomo Tubatse,30-39,male,25022,False
Limpopo,LIM476,Fetakgomo Tubatse,30-39,female,32287,False
Limpopo,LIM476,Fetakgomo Tubatse,40-49,male,23952,False
Limpopo,LIM476,Fetakgomo Tubatse,40-49,female,29516,False
Limpopo,LIM476,Fetakgomo Tubatse,50-59,male,14899,False
Limpopo,LIM476,Fetakgomo Tubatse,50-59,female,19999,False
Limpopo,LIM476,Fetakgomo Tubatse,60-69,male,9510,False
Limpopo,LIM476,Fetakgomo Tubatse,60-69,female,14545,False
Limpopo,LIM476,Fetakgomo Tubatse,70-79,male,4914,False
Limpopo,LIM476,Fetakgomo Tubatse,70-79,female,7590,False
Limpopo,LIM476,Fetakgomo Tubatse,80+,male,1573,False
Limpopo,LIM476,Fetakgomo Tubatse,80+,female,6542,False
Mpumalanga,MP301,Chief Albert Luthuli,18-19,male,1441,True
Mpumalanga,MP301,Chief Albert Luthuli,18-19,female,1575,True
Mpumalanga,MP301,Chief Albert Luthuli,20-29,male,9663,True
Mpumalanga,MP301,Chief Albert Luthuli,20-29,female,11574,True
Mpumalanga,MP301,Chief Albert Luthuli,30-39,male,12546,False
Mpumalanga,MP301,Chief Albert Luthuli,30-39,female,14651,False
Mpumalanga,MP301,Chief Albert Luthuli,40-49,male,9482,False
Mpumalanga,MP301,Chief Albert Luthuli,40-49,female,10726,False
Mpumalanga,MP301,Chief Albert Luthuli,50-59,male,5948,False
Mpumalanga,MP301,Chief Albert Luthuli,50-59,female,7937,False
Mpumalanga,MP301,Chief Albert Luthuli,60-69,male,4146,False
Mpumalanga,MP301,Chief Albert Luthuli,60-69,female,6218,False
Mpumalanga,MP301,Chief Albert Luthuli,70-79,male,1989,False
Mpumalanga,MP301,Chief Albert Luthuli,70-79,female,3519,False
Mpumalanga,MP301,Chief Albert Luthuli,80+,male,739,False
Mpumalanga,MP301,Chief Albert Luthuli,80+,female,2060,False
Mpumalanga,MP302,Msukaligwa,18-19,male,596,True
Mpumalanga,MP302,Msukaligwa,18-19,female,759,True
Mpumalanga,MP302,Msukaligwa,20-29,male,5686,True
Mpumalanga,MP302,Msukaligwa,20-29,female,7465,True
Mpumalanga,MP302,Msukaligwa,30-39,male,9662,False
Mpumalanga,MP302,Msukaligwa,30-39,female,11096,False
Mpumalanga,MP302,Msukaligwa,40-49,male,8554,False
Mpumalanga,MP302,Msukaligwa,40-49,female,8953,False
Mpumalanga,MP302,Msukaligwa,50-59,male,5477,False
Mpumalanga,MP302,Msukaligwa,50-59,female,6170,False
Mpumalanga,MP302,Msukaligwa,60-69,male,3344,False
Mpumalanga,MP302,Msukaligwa,60-69,female,4510,False
Mpumalanga,MP302,Msukaligwa,70-79,male,1418,False
Mpumalanga,MP302,Msukaligwa,70-79,female,2106,False
Mpumalanga,MP302,Msukaligwa,80+,male,355,False
Mpumalanga,MP302,Msukaligwa,80+,female,849,False
Mpumalanga,MP303,Mkhondo,18-19,male,680,True
Mpumalanga,MP303,Mkhondo,18-19,female,840,True
Mpumalanga,MP303,Mkhondo,20-29,male,6335,True
Mpumalanga,MP303,Mkhondo,20-29,female,7998,True
Mpumalanga,MP303,Mkhondo,30-39,male,9799,False
Mpumalanga,MP303,Mkhondo,30-39,female,11507,False
Mpumalanga,MP303,Mkhondo,40-49,male,7655,False
Mpumalanga,MP303,Mkhondo,40-49,female,8571,False
Mpumalanga,MP303,Mkhondo,50-59,male,5340,False
Mpumalanga,MP303,Mkhondo,50-59,female,6654,False
Mpumalanga,MP303,Mkhondo,60-69,male,3085,False
Mpumalanga,MP303,Mkhondo,60-69,female,4951,False
Mpumalanga,MP303,Mkhondo,70-79,male,1412,False
Mpumalanga,MP303,Mkhondo,70-79,female,2557,False
Mpumalanga,MP303,Mkhondo,80+,male,617,False
Mpumalanga,MP303,Mkhondo,80+,female,2033,False
Mpumalanga,MP304,Dr Pixley Ka Isaka Seme,18-19,male,520,True
Mpumalanga,MP304,Dr Pixley Ka Isaka Seme,18-19,female,723,True
Mpumalanga,MP304,Dr Pixley Ka Isaka Seme,20-29,male,3764,True
Mpumalanga,MP304,Dr Pixley Ka Isaka Seme,20-29,female,4692,True
Mpumalanga,MP304,Dr Pixley Ka Isaka Seme,30-39,male,5273,False
Mpumalanga,MP304,Dr Pixley Ka Isaka Seme,30-39,female,6046,False
Mpumalanga,MP304,Dr Pixley Ka Isaka Seme,40-49,male,4375,False
Mpumalanga,MP304,Dr Pixley Ka Isaka Seme,40-49,female,4620,False
Mpumalanga,MP304,Dr Pixley Ka Isaka Seme,50-59,male,2919,False
Mpumalanga,MP304,Dr Pixley Ka Isaka Seme,50-59,female,3450,False
Mpumalanga,MP304,Dr Pixley Ka Isaka Seme,60-69,male,1944,False
Mpumalanga,MP304,Dr Pixley Ka Isaka Seme,60-69,female,2875,False
Mpumalanga,MP304,Dr Pixley Ka Isaka Seme,70-79,male,864,False
Mpumalanga,MP304,Dr Pixley Ka Isaka Seme,70-79,female,1526,False
Mpumalanga,MP304,Dr Pixley Ka Isaka Seme,80+,male,289,False
Mpumalanga,MP304,Dr Pixley Ka Isaka Seme,80+,female,663,False
Mpumalanga,MP305,Lekwa,18-19,male,564,True
Mpumalanga,MP305,Lekwa,18-19,female,688,True
Mpumalanga,MP305,Lekwa,20-29,male,3889,True
Mpumalanga,MP305,Lekwa,20-29,female,4961,True
Mpumalanga,MP305,Lekwa,30-39,male,6493,False
Mpumalanga,MP305,Lekwa,30-39,female,7461,False
Mpumalanga,MP305,Lekwa,40-49,male,6238,False
Mpumalanga,MP305,Lekwa,40-49,female,6491,False
Mpumalanga,MP305,Lekwa,50-59,male,4512,False
Mpumalanga,MP305,Lekwa,50-59,female,4929,False
Mpumalanga,MP305,Lekwa,60-69,male,2830,False
Mpumalanga,MP305,Lekwa,60-69,female,3797,False
Mpumalanga,MP305,Lekwa,70-79,male,1126,False
Mpumalanga,MP305,Lekwa,70-79,female,1710,False
Mpumalanga,MP305,Lekwa,80+,male,304,False
Mpumalanga,MP305,Lekwa,80+,female,711,False
Mpumalanga,MP306,Dipaleseng,18-19,male,159,True
Mpumalanga,MP306,Dipaleseng,18-19,female,231,True
Mpumalanga,MP306,Dipaleseng,20-29,male,1524,True
Mpumalanga,MP306,Dipaleseng,20-29,female,1985,True
Mpumalanga,MP306,Dipaleseng,30-39,male,2574,False
Mpumalanga,MP306,Dipaleseng,30-39,female,2833,False
Mpumalanga,MP306,Dipaleseng,40-49,male,2735,False
Mpumalanga,MP306,Dipaleseng,40-49,female,2664,False
Mpumalanga,MP306,Dipaleseng,50-59,male,1876,False
Mpumalanga,MP306,Dipaleseng,50-59,female,1983,False
Mpumalanga,MP306,Dipaleseng,60-69,male,1153,False
Mpumalanga,MP306,Dipaleseng,60-69,female,1457,False
Mpumalanga,MP306,Dipaleseng,70-79,male,483,False
Mpumalanga,MP306,Dipaleseng,70-79,female,764,False
Mpumalanga,MP306,Dipaleseng,80+,male,140,False
Mpumalanga,MP306,Dipaleseng,80+,female,318,False
Mpumalanga,MP307,Govan Mbeki,18-19,male,956,True
Mpumalanga,MP307,Govan Mbeki,18-19,female,1232,True
Mpumalanga,MP307,Govan Mbeki,20-29,male,9829,True
Mpumalanga,MP307,Govan Mbeki,20-29,female,12310,True
Mpumalanga,MP307,Govan Mbeki,30-39,male,20481,False
Mpumalanga,MP307,Govan Mbeki,30-39,female,20141,False
Mpumalanga,MP307,Govan Mbeki,40-49,male,20144,False
Mpumalanga,MP307,Govan Mbeki,40-49,female,17505,False
Mpumalanga,MP307,Govan Mbeki,50-59,male,12898,False
Mpumalanga,MP307,Govan Mbeki,50-59,female,12624,False
Mpumalanga,MP307,Govan Mbeki,60-69,male,8587,False
Mpumalanga,MP307,Govan Mbeki,60-69,female,9600,False
Mpumalanga,MP307,Govan Mbeki,70-79,male,2926,False
Mpumalanga,MP307,Govan Mbeki,70-79,female,3872,False
Mpumalanga,MP307,Govan Mbeki,80+,male,611,False
Mpumalanga,MP307,Govan Mbeki,80+,female,1330,False
Mpumalanga,MP311,Victor Khanye,18-19,male,340,True
Mpumalanga,MP311,Victor Khanye,18-19,female,412,True
Mpumalanga,MP311,Victor Khanye,20-29,male,3438,True
Mpumalanga,MP311,Victor Khanye,20-29,female,3890,True
Mpumalanga,MP311,Victor Khanye,30-39,male,5182,False
Mpumalanga,MP311,Victor Khanye,30-39,female,5311,False
Mpumalanga,MP311,Victor Khanye,40-49,male,4692,False
Mpumalanga,MP311,Victor Khanye,40-49,female,4496,False
Mpumalanga,MP311,Victor Khanye,50-59,male,3303,False
Mpumalanga,MP311,Victor Khanye,50-59,female,3153,False
Mpumalanga,MP311,Victor Khanye,60-69,male,1995,False
Mpumalanga,MP311,Victor Khanye,60-69,female,2341,False
Mpumalanga,MP311,Victor Khanye,70-79,male,764,False
Mpumalanga,MP311,Victor Khanye,70-79,female,1115,False
Mpumalanga,MP311,Victor Khanye,80+,male,199,False
Mpumalanga,MP311,Victor Khanye,80+,female,411,False
Mpumalanga,MP312,Emalahleni,18-19,male,1479,True
Mpumalanga,MP312,Emalahleni,18-19,female,1836,True
Mpumalanga,MP312,Emalahleni,20-29,male,16800,True
Mpumalanga,MP312,Emalahleni,20-29,female,19268,True
Mpumalanga,MP312,Emalahleni,30-39,male,30361,False
Mpumalanga,MP312,Emalahleni,30-39,female,28491,False
Mpumalanga,MP312,Emalahleni,40-49,male,28798,False
Mpumalanga,MP312,Emalahleni,40-49,female,23885,False
Mpumalanga,MP312,Emalahleni,50-59,male,17590,False
Mpumalanga,MP312,Emalahleni,50-59,female,16920,False
Mpumalanga,MP312,Emalahleni,60-69,male,10956,False
Mpumalanga,MP312,Emalahleni,60-69,female,11677,False
Mpumalanga,MP312,Emalahleni,70-79,male,3883,False
Mpumalanga,MP312,Emalahleni,70-79,female,5038,False
Mpumalanga,MP312,Emalahleni,80+,male,916,False
Mpumalanga,MP312,Emalahleni,80+,female,1678,False
Mpumalanga,MP313,Steve Tshwete,18-19,male,852,True
Mpumalanga,MP313,Steve Tshwete,18-19,female,1203,True
Mpumalanga,MP313,Steve Tshwete,20-29,male,7748,True
Mpumalanga,MP313,Steve Tshwete,20-29,female,9489,True
Mpumalanga,MP313,Steve Tshwete,30-39,male,14806,False
Mpumalanga,MP313,Steve Tshwete,30-39,female,15261,False
Mpumalanga,MP313,Steve Tshwete,40-49,male,15563,False
Mpumalanga,MP313,Steve Tshwete,40-49,female,13774,False
Mpumalanga,MP313,Steve Tshwete,50-59,male,11096,False
Mpumalanga,MP313,Steve Tshwete,50-59,female,10714,False
Mpumalanga,MP313,Steve Tshwete,60-69,male,6601,False
Mpumalanga,MP313,Steve Tshwete,60-69,female,7323,False
Mpumalanga,MP313,Steve Tshwete,70-79,male,2545,False
Mpumalanga,MP313,Steve Tshwete,70-79,female,3351,False
Mpumalanga,MP313,Steve Tshwete,80+,male,589,False
Mpumalanga,MP313,Steve Tshwete,80+,female,1287,False
Mpumalanga,MP314,Emakhazeni,18-19,male,225,True
Mpumalanga,MP314,Emakhazeni,18-19,female,303,True
Mpumalanga,MP314,Emakhazeni,20-29,male,2133,True
Mpumalanga,MP314,Emakhazeni,20-29,female,2563,True
