voting_district,registered,valid,spoilt,npe_vd_turnout_pct,year
54540918,999,644,16,66.066,2024
54540929,493,294,4,60.446,2024
54540930,867,531,7,62.053,2024
54540941,832,693,2,83.534,2024
54540952,1009,677,4,67.493,2024
54540963,684,454,6,67.251,2024
54540974,490,278,2,57.143,2024
54580181,476,217,7,47.059,2024
54610028,1617,838,6,52.195,2024
54610039,1250,543,13,44.48,2024
54610040,1177,505,8,43.585,2024
54610051,1536,855,12,56.445,2024
54610062,1374,588,12,43.668,2024
54610073,1554,835,30,55.663,2024
54610084,1990,1029,25,52.965,2024
54610095,972,440,7,45.988,2024
54610107,1627,814,7,50.461,2024
54610118,1426,708,8,50.21,2024
54610129,1199,597,11,50.709,2024
54610141,1684,937,6,55.998,2024
54610152,1481,859,17,59.149,2024
54610163,1705,856,16,51.144,2024
54610174,1216,676,8,56.25,2024
54610185,1618,911,14,57.169,2024
54610196,937,505,7,54.642,2024
54610208,1194,708,1,59.38,2024
54610219,1722,933,4,54.413,2024
54610231,1963,996,17,51.605,2024
54610242,1069,534,6,50.514,2024
54610253,1972,945,3,48.073,2024
54610264,1934,987,20,52.068,2024
54610275,1879,968,11,52.102,2024
54610286,1214,719,14,60.379,2024
54610309,1404,752,9,54.202,2024
54610310,730,406,3,56.027,2024
54610321,1511,885,13,59.431,2024
54610332,771,437,9,57.847,2024
54610343,956,580,0,60.669,2024
54610354,623,333,7,54.575,2024
54610365,792,518,7,66.288,2024
54610376,1000,649,9,65.8,2024
54610411,1211,648,11,54.418,2024
54610422,1057,607,9,58.278,2024
54610433,528,321,4,61.553,2024
54610444,1250,759,14,61.84,2024
54610455,573,327,1,57.243,2024
54610466,662,399,4,60.876,2024
54610477,683,396,10,59.444,2024
54610488,781,484,6,62.74,2024
54610499,1367,797,10,59.034,2024
54610501,803,423,6,53.425,2024
54610512,707,444,5,63.508,2024
54610523,452,239,8,54.646,2024
54610545,581,385,2,66.609,2024
54610556,845,502,28,62.722,2024
54610567,274,169,1,62.044,2024
54610578,593,377,8,64.924,2024
54610589,646,386,12,61.61,2024
54610590,617,366,6,60.292,2024
54610602,957,634,4,66.667,2024
54620423,905,532,7,59.558,2024
54700062,158,77,0,48.734,2024
54709139,71,39,3,59.155,2024
54570012,1466,658,38,47.476,2024
54570034,1165,549,6,47.639,2024
54570045,749,298,6,40.587,2024
54570056,580,283,2,49.138,2024
54570067,1022,460,3,45.303,2024
54570089,1060,495,0,46.698,2024
54570090,725,333,1,46.069,2024
54570102,897,414,7,46.934,2024
54570113,1210,488,15,41.57,2024
54570124,1271,566,12,45.476,2024
54570135,1992,868,11,44.127,2024
54570146,1178,538,6,46.18,2024
54570168,471,289,2,61.783,2024
54570179,1333,479,0,35.934,2024
54570180,988,519,1,52.632,2024
54570191,992,499,5,50.806,2024
54570203,590,207,1,35.254,2024
54570214,1023,445,4,43.891,2024
54570225,1133,491,9,44.131,2024
54570236,1521,694,6,46.022,2024
54570247,1183,550,2,46.661,2024
54570258,1522,634,2,41.787,2024
54570269,1129,500,7,44.907,2024
54570270,1059,537,4,51.086,2024
54570281,993,499,2,50.453,2024
54570292,837,399,4,48.148,2024
54570304,545,261,0,47.89,2024
54570315,713,302,4,42.917,2024
54570326,1349,660,4,49.222,2024
54570337,405,195,4,49.136,2024
54570348,428,227,3,53.738,2024
54570359,1271,574,9,45.869,2024
54570360,935,529,8,57.433,2024
54570371,943,433,2,46.129,2024
54570393,298,169,3,57.718,2024
54570405,709,372,12,54.161,2024
54570416,517,297,3,58.027,2024
54570427,663,254,8,39.517,2024
54570438,484,263,1,54.545,2024
54580013,1095,519,4,47.763,2024
54580035,2044,1045,14,51.81,2024
54580046,1447,578,2,40.083,2024
54580057,1073,478,7,45.2,2024
54580068,1653,700,15,43.255,2024
54580079,1693,775,6,46.131,2024
54580080,1861,905,11,49.221,2024
54580091,1410,680,18,49.504,2024
54580103,949,363,8,39.094,2024
54580114,432,239,4,56.25,2024
54580125,731,307,3,42.408,2024
54580136,1554,654,21,43.436,2024
54580158,1330,748,7,56.767,2024
54580169,1330,648,2,48.872,2024
54580192,1300,641,6,49.769,2024
54580204,1151,475,10,42.137,2024
54580215,1248,691,7,55.929,2024
54580226,67,26,0,38.806,2024
54580237,1006,531,5,53.28,2024
54580248,839,495,5,59.595,2024
54580259,821,493,5,60.658,2024
54580260,1225,667,10,55.265,2024
54580271,1295,655,8,51.197,2024
54580282,735,455,9,63.129,2024
54580293,560,327,4,59.107,2024
54580305,697,400,3,57.819,2024
54580316,998,507,3,51.102,2024
54580327,169,117,0,69.231,2024
54590014,1333,688,9,52.288,2024
54590025,1332,701,11,53.453,2024
54590036,1662,957,13,58.363,2024
54590047,1538,804,8,52.796,2024
54590058,1899,955,15,51.08,2024
54590069,1244,688,13,56.35,2024
54590070,1483,758,12,51.922,2024
54590081,1043,608,10,59.252,2024
54590092,1384,611,6,44.581,2024
54590104,1131,557,6,49.779,2024
54590115,1451,773,7,53.756,2024
54590126,1628,794,4,49.017,2024
54590137,1751,906,7,52.142,2024
54590148,1248,608,5,49.119,2024
54590159,1444,763,15,53.878,2024
54590160,1298,670,17,52.928,2024
54590171,2286,1173,16,52.012,2024
54590182,1609,816,6,51.088,2024
54590193,1237,564,10,46.403,2024
54590205,1876,1056,10,56.823,2024
54590216,1223,590,6,48.733,2024
54590227,1800,563,2,31.389,2024
54590238,1853,981,12,53.589,2024
54590250,1284,692,16,55.14,2024
54590261,996,588,9,59.94,2024
54590272,1331,799,5,60.406,2024
54590283,1030,688,13,68.058,2024
54590294,460,256,2,56.087,2024
54590306,1445,738,1,51.142,2024
54590328,1039,553,7,53.898,2024
54590339,696,363,7,53.161,2024
54590340,1900,1073,13,57.158,2024
54590351,1200,638,4,53.5,2024
54590362,935,487,0,52.086,2024
54590373,278,138,1,50.0,2024
54590384,1428,798,8,56.443,2024
54590395,526,292,3,56.084,2024
54590407,722,408,5,57.202,2024
54590418,640,417,5,65.938,2024
54590429,1206,638,10,53.731,2024
54590430,892,510,11,58.408,2024
54590441,926,579,8,63.391,2024
54590452,793,414,7,53.09,2024
54590463,1093,743,4,68.344,2024
54590474,459,229,1,50.109,2024
54590485,604,392,2,65.232,2024
54590496,607,379,5,63.262,2024
54590508,1034,575,10,56.576,2024
54590519,833,535,8,65.186,2024
54590520,550,246,5,45.636,2024
54660012,924,516,2,56.061,2024
54730010,2563,1160,8,45.572,2024
54760013,2473,1169,86,50.748,2024
54760024,1316,591,0,44.909,2024
54760035,892,478,4,54.036,2024
54760046,2276,1226,3,53.998,2024
54760057,1911,818,7,43.171,2024
54760068,820,423,5,52.195,2024
54760079,2603,1635,10,63.196,2024
54760080,1921,1135,0,59.084,2024
54760091,1897,987,5,52.293,2024
54760103,2054,992,8,48.685,2024
54760114,2304,1281,5,55.816,2024
54760125,1890,1296,4,68.783,2024
54800018,3029,1134,33,38.528,2024
54800029,3052,1632,5,53.637,2024
54800030,1085,596,9,55.76,2024
54800041,983,629,4,64.395,2024
54860014,1125,722,10,65.067,2024
54860036,1141,488,1,42.857,2024
54860070,1194,688,4,57.956,2024
54860137,512,295,4,58.398,2024
54860159,189,46,1,24.868,2024
54860193,246,135,2,55.691,2024
54860205,221,150,0,67.873,2024
54860216,176,112,0,63.636,2024
54860317,231,138,3,61.039,2024
54870082,774,368,7,48.45,2024
54900020,2119,1141,18,54.696,2024
54900031,1516,618,48,43.931,2024
54900042,1630,722,5,44.601,2024
54900053,946,492,4,52.431,2024
54900064,1230,605,6,49.675,2024
54900075,260,100,0,38.462,2024
54900086,422,87,1,20.853,2024
54900097,1287,656,10,51.748,2024
54900109,254,95,0,37.402,2024
54900110,295,83,2,28.814,2024
54900121,262,57,0,21.756,2024
54900154,104,38,0,36.538,2024
54900176,385,68,1,17.922,2024
54900187,451,292,8,66.519,2024
54900198,859,474,10,56.345,2024
54900200,619,386,6,63.328,2024
54910010,810,337,0,41.605,2024
54910762,348,119,2,34.77,2024
54750012,2556,1364,19,54.108,2024
54750023,1798,981,14,55.339,2024
54750034,1429,854,8,60.322,2024
54750045,1530,877,12,58.105,2024
54750056,1597,897,5,56.481,2024
54750067,458,299,2,65.721,2024
54750078,828,523,2,63.406,2024
54750089,663,427,7,65.46,2024
54770014,1380,751,3,54.638,2024
54770036,1004,646,6,64.94,2024
54770047,277,130,0,46.931,2024
54770058,255,144,4,58.039,2024
54770069,552,431,0,78.08,2024
54780015,1506,1108,5,73.904,2024
54880016,1076,575,2,53.625,2024
54880027,198,88,3,45.96,2024
54880038,1397,874,7,63.064,2024
54880049,1187,713,7,60.657,2024
54880050,2496,1304,16,52.885,2024
54880061,1048,590,5,56.775,2024
54880083,1968,1124,9,57.571,2024
54880094,2520,1623,11,64.841,2024
54880106,1268,676,6,53.785,2024
54880117,1619,888,12,55.59,2024
54880139,2316,1446,22,63.385,2024
54880162,1735,1069,13,62.363,2024
54880173,636,358,3,56.761,2024
54880184,885,575,5,65.537,2024
54880195,1589,961,6,60.856,2024
54880207,1240,826,10,67.419,2024
54880229,1820,1294,11,71.703,2024
54880230,1585,778,8,49.59,2024
54880241,1615,939,10,58.762,2024
54880252,844,508,8,61.137,2024
54880263,560,355,9,65.0,2024
54880274,836,552,10,67.225,2024
54880285,2277,1279,6,56.434,2024
54880296,784,386,3,49.617,2024
54880308,1951,987,15,51.358,2024
54880319,1256,769,6,61.704,2024
54880342,2672,1468,25,55.876,2024
54880364,844,579,5,69.194,2024
54880375,1131,715,5,63.66,2024
54880386,977,573,5,59.161,2024
54880397,1567,1008,3,64.518,2024
54880409,966,630,3,65.528,2024
54880410,1888,1075,23,58.157,2024
54880421,2156,1202,11,56.262,2024
54880432,786,513,5,65.903,2024
54880443,733,410,6,56.753,2024
54880454,1121,820,10,74.041,2024
54880465,954,583,2,61.321,2024
54880476,601,287,0,47.754,2024
54880487,1488,886,11,60.282,2024
54880498,950,604,8,64.421,2024
54880500,922,623,3,67.896,2024
54880511,837,480,1,57.467,2024
54880522,510,335,2,66.078,2024
54880533,804,540,2,67.413,2024
54880544,1184,706,13,60.726,2024
54880555,854,524,3,61.71,2024
54880566,595,357,5,60.84,2024
54880577,962,603,5,63.202,2024
54880588,601,339,2,56.739,2024
54880599,774,514,1,66.537,2024
54880601,758,537,3,71.24,2024
54880612,686,398,29,62.245,2024
54880623,431,255,0,59.165,2024
54880634,681,356,1,52.423,2024
54880645,606,342,6,57.426,2024
54880656,845,440,5,52.663,2024
54880667,682,435,6,64.663,2024
54880678,508,331,8,66.732,2024
54880689,523,318,1,60.994,2024
54880690,691,501,11,74.096,2024
54880702,128,111,1,87.5,2024
54890017,1228,688,8,56.678,2024
54890040,464,214,3,46.767,2024
54890051,839,480,2,57.449,2024
54890073,310,105,1,34.194,2024
54890084,749,355,6,48.198,2024
54890118,876,567,6,65.411,2024
54890130,746,452,4,61.126,2024
54890141,1141,628,3,55.302,2024
54890152,1122,617,10,55.882,2024
54890163,1571,833,0,53.024,2024
54890174,1251,766,28,63.469,2024
54890185,630,346,7,56.032,2024
54890196,1215,606,6,50.37,2024
54890208,1923,1211,8,63.391,2024
54890219,1224,619,3,50.817,2024
54890220,1617,853,2,52.876,2024
54890231,738,400,5,54.878,2024
54890242,1292,774,24,61.765,2024
54890253,1188,696,6,59.091,2024
54890264,1484,804,21,55.593,2024
54890275,1265,694,3,55.099,2024
54890286,485,238,1,49.278,2024
54890297,567,318,3,56.614,2024
54890309,1184,724,8,61.824,2024
54890310,1751,1031,13,59.623,2024
54890321,1160,748,14,65.69,2024
54890332,1971,1190,5,60.629,2024
54890343,345,202,1,58.841,2024
54890354,425,264,5,63.294,2024
54890365,756,412,7,55.423,2024
54890376,1390,838,28,62.302,2024
54890387,1516,910,11,60.752,2024
54890398,1323,790,4,60.015,2024
54890400,1860,1083,12,58.871,2024
54890411,1898,1046,10,55.638,2024
54890422,901,508,4,56.826,2024
54890433,1374,826,4,60.408,2024
54890444,875,542,8,62.857,2024
54890455,1811,1092,13,61.016,2024
54890466,869,514,5,59.724,2024
54890477,1371,859,12,63.53,2024
54890499,822,445,5,54.745,2024
54890501,883,429,4,49.037,2024
54890512,1191,628,7,53.317,2024
54890523,1008,530,5,53.075,2024
54890534,1678,928,11,55.959,2024
54890556,858,507,2,59.324,2024
54890567,1357,695,7,51.732,2024
54890578,1000,493,4,49.7,2024
54890589,952,516,4,54.622,2024
54890590,1236,688,6,56.149,2024
54890602,461,162,1,35.358,2024
54890613,948,538,5,57.278,2024
54890624,1381,730,9,53.512,2024
54890635,1637,1026,0,62.676,2024
54890646,1123,681,11,61.621,2024
54890657,1940,1091,7,56.598,2024
54890668,927,472,5,51.456,2024
54890679,1519,1023,10,68.005,2024
54890680,1020,507,0,49.706,2024
54890691,1063,636,4,60.207,2024
54890703,182,123,1,68.132,2024
54890725,223,84,4,39.462,2024
54890736,522,348,2,67.05,2024
54890747,1234,719,6,58.752,2024
54890758,886,539,4,61.287,2024
54890769,630,404,2,64.444,2024
54890770,989,638,4,64.914,2024
54890781,1534,931,2,60.821,2024
54890792,1729,934,9,54.54,2024
54890804,811,532,13,67.201,2024
54890815,1370,859,5,63.066,2024
54890826,1567,914,5,58.647,2024
54890837,961,547,0,56.92,2024
54890848,251,104,2,42.231,2024
54890859,1166,804,4,69.297,2024
54890860,699,471,3,67.811,2024
54890871,439,265,4,61.276,2024
54890882,1386,854,3,61.833,2024
54890893,885,592,8,67.797,2024
54890905,448,266,3,60.045,2024
54890916,330,216,2,66.061,2024
54890927,715,427,1,59.86,2024
54890938,389,254,2,65.81,2024
54890949,378,246,0,65.079,2024
54890950,392,273,1,69.898,2024
54890961,511,289,1,56.751,2024
54890972,888,588,10,67.342,2024
54890983,426,275,3,65.258,2024
54890994,440,269,3,61.818,2024
54891007,304,234,3,77.961,2024
54891018,189,144,0,76.19,2024
54891029,176,105,1,60.227,2024
54891030,307,247,0,80.456,2024
54891041,691,698,2,101.302,2024
54891052,224,163,1,73.214,2024
54891063,559,399,5,72.272,2024
54891074,785,712,4,91.21,2024
54891085,508,374,5,74.606,2024
54891096,246,188,1,76.829,2024
54850013,460,253,0,55.0,2024
54850024,379,158,0,41.689,2024
54850035,167,53,1,32.335,2024
54850046,124,92,0,74.194,2024
54850057,182,82,0,45.055,2024
76150010,1189,604,8,51.472,2024
76150021,971,519,0,53.45,2024
76150032,2502,1330,1,53.197,2024
76150043,1414,720,0,50.919,2024
76150054,653,382,3,58.959,2024
76150065,1149,607,1,52.916,2024
76150076,1373,616,5,45.229,2024
76150087,672,318,0,47.321,2024
76150098,709,432,0,60.931,2024
76150100,1075,536,1,49.953,2024
76150122,1069,491,7,46.586,2024
76150133,813,424,5,52.768,2024
76150144,528,383,5,73.485,2024
76150155,1281,702,8,55.425,2024
76150166,1114,587,6,53.232,2024
76150177,1201,664,0,55.287,2024
76150188,876,374,5,43.265,2024
76150199,1042,473,4,45.777,2024
76150201,736,403,3,55.163,2024
76150212,1565,563,5,36.294,2024
76150223,842,448,4,53.682,2024
76150234,1013,505,2,50.049,2024
76150245,1300,539,10,42.231,2024
76150256,1838,808,8,44.396,2024
76150267,506,209,5,42.292,2024
76150278,1894,897,5,47.624,2024
76150289,1352,657,16,49.778,2024
76150290,1170,746,0,63.761,2024
76150302,1349,676,2,50.259,2024
76150313,525,234,5,45.524,2024
76150324,1132,425,8,38.251,2024
76150335,884,418,8,48.19,2024
76150346,1457,780,17,54.701,2024
76150357,898,536,8,60.579,2024
76150368,601,322,0,53.577,2024
76150379,820,389,2,47.683,2024
76150380,1790,838,2,46.927,2024
76150391,1585,710,8,45.3,2024
76150403,655,354,7,55.115,2024
76150414,1773,819,11,46.813,2024
76150425,1522,742,11,49.474,2024
76150436,1371,623,6,45.879,2024
76150447,1392,754,3,54.382,2024
76150458,1207,753,4,62.717,2024
76150469,1104,573,4,52.264,2024
76150470,2234,1011,3,45.389,2024
76150481,1242,664,7,54.026,2024
76150492,1869,842,10,45.586,2024
76150504,1080,613,6,57.315,2024
76150515,761,338,0,44.415,2024
76150526,913,471,2,51.807,2024
76150537,795,423,1,53.333,2024
76150548,1089,553,7,51.423,2024
76150559,939,444,5,47.817,2024
76150560,1306,634,6,49.005,2024
76150571,575,273,5,48.348,2024
76150582,972,515,9,53.909,2024
76150593,1190,707,4,59.748,2024
76150605,1050,593,3,56.762,2024
76150616,991,452,3,45.913,2024
76150627,1097,471,3,43.209,2024
76150649,615,333,1,54.309,2024
76150650,1592,886,4,55.905,2024
76150661,1478,934,1,63.261,2024
76150672,942,449,7,48.408,2024
76150683,758,384,2,50.923,2024
76150694,1032,619,0,59.981,2024
76150706,466,213,4,46.567,2024
76150717,719,417,0,57.997,2024
76150728,342,187,0,54.678,2024
76150739,643,428,1,66.719,2024
76150740,1088,455,0,41.82,2024
76150751,580,331,5,57.931,2024
76150762,446,240,1,54.036,2024
76150773,374,197,5,54.011,2024
76150784,465,250,2,54.194,2024
76150807,616,409,2,66.721,2024
76150818,871,528,11,61.883,2024
76150829,793,478,7,61.16,2024
76150830,872,401,11,47.248,2024
76150841,561,321,6,58.289,2024
76150852,618,434,5,71.036,2024
76150863,675,416,3,62.074,2024
76150874,294,180,0,61.224,2024
76150885,1141,592,4,52.235,2024
76150896,327,155,0,47.401,2024
76150908,504,344,6,69.444,2024
76150919,375,298,1,79.733,2024
76160011,1579,290,3,18.556,2024
76160022,889,355,2,40.157,2024
76160033,564,285,2,50.887,2024
76160044,1177,651,6,55.82,2024
76160055,1366,668,5,49.268,2024
76160066,1162,533,3,46.127,2024
76160077,1262,620,3,49.366,2024
76160088,642,333,8,53.115,2024
76160099,1460,683,12,47.603,2024
76160101,1418,647,13,46.544,2024
76160112,649,336,5,52.542,2024
76160123,1969,783,8,40.173,2024
76160134,573,227,2,39.965,2024
76160145,948,475,3,50.422,2024
76160156,733,389,3,53.479,2024
76160167,1077,470,8,44.383,2024
76160178,1225,615,5,50.612,2024
76160189,982,463,14,48.574,2024
76160190,1092,458,6,42.491,2024
76160202,1548,769,4,49.935,2024
76160213,1114,631,9,57.451,2024
76160224,2106,1050,4,50.047,2024
76160235,1040,485,13,47.885,2024
76160246,1939,783,4,40.588,2024
76160257,355,200,2,56.901,2024
76160268,796,368,3,46.608,2024
76160279,1913,880,13,46.681,2024
76160280,1015,603,9,60.296,2024
76160291,856,447,5,52.804,2024
76160303,853,425,1,49.941,2024
76160314,1004,390,7,39.542,2024
76160325,730,371,0,50.822,2024
76160336,815,520,6,64.54,2024
76160358,1137,496,1,43.712,2024
76160369,798,476,6,60.401,2024
76160370,910,393,8,44.066,2024
76160381,1103,608,2,55.304,2024
76160392,940,482,4,51.702,2024
76160404,611,245,3,40.589,2024
76160415,1879,957,6,51.251,2024
76160426,1791,893,13,50.586,2024
76160437,1538,705,8,46.359,2024
76160448,561,228,11,42.602,2024
76160459,1611,799,12,50.341,2024
76160460,1297,604,9,47.263,2024
76160471,1415,625,3,44.382,2024
76160482,1352,632,10,47.485,2024
76160493,689,272,3,39.913,2024
76160505,818,428,5,52.934,2024
76160516,769,427,4,56.047,2024
76160527,668,274,2,41.317,2024
76160549,773,310,0,40.103,2024
76160550,1225,553,4,45.469,2024
76160561,687,303,11,45.706,2024
76160572,866,404,8,47.575,2024
76160583,1291,648,4,50.503,2024
76160606,656,310,1,47.409,2024
76160628,1043,503,5,48.706,2024
76160639,1488,683,27,47.715,2024
76160640,1101,480,4,43.96,2024
76160651,753,343,9,46.746,2024
76160662,1322,638,7,48.79,2024
76160673,488,273,1,56.148,2024
76160684,1392,703,4,50.79,2024
76160695,317,217,2,69.085,2024
76160707,354,213,2,60.734,2024
76160718,952,526,4,55.672,2024
76160729,293,138,0,47.099,2024
76160730,795,376,4,47.799,2024
76160763,1040,608,2,58.654,2024
76160774,914,456,3,50.219,2024
76160808,670,372,2,55.821,2024
76160820,1347,670,4,50.037,2024
76160831,1120,642,4,57.679,2024
76160842,977,714,4,73.49,2024
76160853,1239,652,7,53.188,2024
76160875,704,392,6,56.534,2024
76160886,406,310,2,76.847,2024
76160897,504,319,5,64.286,2024
76160909,695,409,5,59.568,2024
76160921,142,84,4,61.972,2024
76160932,612,324,4,53.595,2024
76160943,1250,817,4,65.68,2024
76160954,556,286,3,51.978,2024
76160965,610,342,36,61.967,2024
76160976,421,236,1,56.295,2024
76160987,526,256,25,53.422,2024
76160998,605,303,1,50.248,2024
76161001,918,547,30,62.854,2024
76161012,442,198,2,45.249,2024
76161023,485,336,4,70.103,2024
76161034,594,374,0,62.963,2024
76161045,413,237,2,57.869,2024
76161056,558,343,1,61.649,2024
76161067,367,208,2,57.221,2024
76170012,2024,1008,28,51.186,2024
76170023,1874,857,85,50.267,2024
76170034,798,434,3,54.762,2024
76170045,1077,541,9,51.068,2024
76170056,1277,750,7,59.28,2024
76170067,611,312,4,51.718,2024
76170078,376,258,3,69.415,2024
76170089,2385,1275,8,53.795,2024
76170090,1117,482,2,43.33,2024
76170102,1878,1017,12,54.792,2024
76170113,830,415,5,50.602,2024
76170124,1055,573,5,54.787,2024
76170135,1346,707,17,53.789,2024
76170146,960,382,5,40.312,2024
76170157,1486,702,35,49.596,2024
76170168,2678,1297,12,48.88,2024
76170179,1940,1135,7,58.866,2024
76170180,966,371,3,38.716,2024
76170191,1127,515,0,45.697,2024
76170203,1079,590,1,54.773,2024
76170214,1392,580,7,42.17,2024
76170225,672,369,8,56.101,2024
76170236,944,599,15,65.042,2024
76170247,1400,649,7,46.857,2024
76170258,2359,1101,25,47.732,2024
76170269,1560,868,18,56.795,2024
76170270,1090,593,2,54.587,2024
76170281,849,482,3,57.126,2024
76170292,683,372,2,54.758,2024
76170304,498,227,5,46.586,2024
76170315,911,524,8,58.397,2024
76170326,910,479,8,53.516,2024
76170337,1143,572,6,50.569,2024
76170348,1520,833,53,58.289,2024
76170359,948,462,1,48.84,2024
76170360,1525,877,14,58.426,2024
76170371,2107,1016,11,48.742,2024
76170382,1324,624,8,47.734,2024
76170393,1860,846,11,46.075,2024
76170405,1018,583,5,57.76,2024
76170416,881,417,8,48.241,2024
76170427,353,181,3,52.125,2024
