voting_district,municipality_code_2021,registered_voters,registered_2026_est,turnout_median,turnout_p10,turnout_p90,p_below_25_raw,p_below_25,non_voters_expected
54540435,MP315,1503.0,1676.2907,38.9993,29.5041,48.8545,0.0333,0.0014,1020.7133
54540446,MP315,1281.0,1428.6948,36.362,26.0839,47.0323,0.0779,0.0033,906.2691
54540457,MP315,839.0,935.7338,38.9695,28.7637,49.5547,0.0425,0.0014,569.9494
54540468,MP315,866.0,965.8468,37.7276,27.6581,48.5629,0.0566,0.0014,598.8344
54540479,MP315,1094.0,1220.1344,36.7872,26.6973,47.6471,0.069,0.0033,768.4785
54540491,MP315,899.0,1002.6516,38.279,28.0337,49.0599,0.0523,0.0014,617.4278
54540503,MP315,319.0,355.7796,42.1134,27.9985,58.8973,0.0636,0.0033,203.527
54540514,MP315,1126.0,1255.8239,39.2919,28.9082,49.7014,0.0415,0.0014,762.2548
54540536,MP315,560.0,624.566,39.4078,24.9418,56.1804,0.1007,0.0274,373.751
54540547,MP315,776.0,865.4701,40.163,29.8408,51.2656,0.0303,0.0014,515.505
54540558,MP315,1032.0,1150.986,39.636,29.5638,50.5039,0.0361,0.0014,691.658
54540569,MP315,1212.0,1351.7394,41.9649,31.8483,52.5471,0.019,0.0014,782.22
54540570,MP315,986.0,1099.6824,40.3624,29.981,51.3584,0.031,0.0014,653.7358
54540581,MP315,860.0,959.155,36.7536,26.2591,47.7966,0.0721,0.0033,604.511
54540592,MP315,868.0,968.0774,37.7799,27.5448,48.6254,0.0568,0.0014,600.4961
54540615,MP315,628.0,700.4062,41.378,30.9205,51.8917,0.0246,0.0014,409.439
54540626,MP315,476.0,530.8811,40.6207,26.0733,57.4746,0.0849,0.0033,311.9705
54540637,MP315,529.0,589.9919,39.5758,24.8812,56.4508,0.102,0.0274,352.6834
54540648,MP315,1038.0,1157.6778,39.5206,29.3936,50.3696,0.0341,0.0014,697.5566
54540659,MP315,665.0,741.6722,39.5647,29.4503,50.347,0.0369,0.0014,446.7951
54540660,MP315,803.0,895.5831,39.5546,29.0824,50.173,0.0398,0.0014,540.3962
54540671,MP315,1011.0,1127.5648,40.5765,30.344,51.2586,0.0304,0.0014,667.6798
54540682,MP315,643.0,717.1357,34.0862,23.6146,44.5348,0.1295,0.057,472.4899
54540693,MP315,864.0,963.6162,37.3244,27.2278,48.284,0.0615,0.0033,601.5669
54540705,MP315,1748.0,1949.5383,39.2345,29.7104,48.9241,0.0269,0.0014,1181.5163
54540716,MP315,1409.0,1571.4528,36.9369,27.2967,46.9145,0.0576,0.0014,989.2206
54540727,MP315,731.0,815.2817,37.7576,27.4746,48.2728,0.0605,0.0033,506.6484
54540738,MP315,652.0,727.1733,43.7171,33.1891,54.255,0.0152,0.0,409.1762
54540749,MP315,1010.0,1126.4495,43.2518,32.8592,53.9401,0.0168,0.0,637.9939
54540750,MP315,843.0,940.195,38.2239,28.0018,49.0319,0.0524,0.0014,578.7685
54540761,MP315,1131.0,1261.4004,36.7248,26.4039,47.2257,0.0725,0.0033,797.2465
54540772,MP315,1173.0,1308.2428,38.4111,28.1749,49.1964,0.0512,0.0014,803.3906
54540783,MP315,1025.0,1143.1789,42.7662,32.6413,53.5641,0.0184,0.0,651.7442
54540794,MP315,924.0,1030.534,38.8086,28.5008,49.6365,0.043,0.0014,628.7117
54540806,MP315,1976.0,2203.8259,37.3083,27.7115,47.1642,0.051,0.0014,1379.2842
54540817,MP315,986.0,1099.6824,38.2345,27.9978,48.7508,0.051,0.0014,677.4385
54540828,MP315,226.0,252.057,38.2006,23.562,54.8253,0.1214,0.057,154.2981
54540839,MP315,944.0,1052.8399,40.2709,30.1347,50.9331,0.0295,0.0014,626.5093
54540840,MP315,720.0,803.0135,39.3478,28.8474,49.8915,0.0452,0.0014,487.096
54540862,MP315,633.0,705.9827,38.255,28.2859,48.7445,0.0489,0.0014,434.5719
54540873,MP315,140.0,156.1415,26.3426,12.1411,43.6394,0.45,0.8667,113.4662
54540884,MP315,1207.0,1346.1629,37.714,27.5017,48.4679,0.057,0.0014,835.3112
54540895,MP315,691.0,770.6699,36.9697,26.7307,47.8753,0.0662,0.0033,483.941
54540907,MP315,1026.0,1144.2942,36.9635,26.5271,47.8368,0.0714,0.0033,718.9993
54540918,MP315,826.0,921.2349,38.149,27.9011,48.8449,0.0529,0.0014,568.3768
54540929,MP315,483.0,538.6882,43.9379,29.4606,60.9278,0.0506,0.0014,298.6206
54540930,MP315,664.0,740.5569,43.2096,32.9489,53.9095,0.0152,0.0,419.5577
54540941,MP315,413.0,460.6175,45.1408,30.6096,62.33,0.0437,0.0014,249.8005
54540952,MP315,619.0,690.3685,45.0941,30.7397,62.0737,0.0437,0.0014,374.3622
54540963,MP315,382.0,426.0433,40.8619,26.4516,58.1012,0.0785,0.0033,248.6173
54540974,MP315,366.0,408.1985,46.322,32.1728,63.2627,0.0328,0.0014,215.9806
54550010,MP314,1077.0,1130.1872,37.7614,27.5064,48.1412,0.057,0.0014,701.7501
54550021,MP314,984.0,1032.5944,41.9677,32.0671,52.5471,0.0179,0.0,596.6855
54550032,MP314,1525.0,1600.3115,43.8307,34.3272,53.706,0.0094,0.0,896.7256
54570012,MP316,1357.0,1470.7204,35.7121,26.2206,45.4868,0.0733,0.0033,942.1652
54570034,MP316,1018.0,1103.3112,33.2208,22.925,44.0469,0.1519,0.057,734.682
54570045,MP316,743.0,805.2655,34.2369,24.0313,45.2357,0.1226,0.057,527.8991
54570056,MP316,575.0,623.1866,38.4472,24.3218,55.5232,0.1125,0.057,379.1644
54570067,MP316,984.0,1066.4619,36.0463,25.8299,46.6642,0.0853,0.0033,680.4519
54570089,MP316,1069.0,1158.5852,37.9411,27.3927,48.6247,0.0569,0.0014,718.0238
54570090,MP316,778.0,843.1986,36.2214,26.1586,46.7668,0.077,0.0033,536.6407
54570102,MP316,837.0,907.1429,43.2999,33.1269,54.2561,0.0147,0.0,512.0145
54570113,MP316,946.0,1025.2774,36.3496,25.9081,46.909,0.0832,0.0033,651.6123
54570124,MP316,1152.0,1248.5408,39.4571,29.3595,50.2879,0.0363,0.0014,753.7444
54570135,MP316,1919.0,2079.8175,42.452,33.222,52.2532,0.0114,0.0,1192.9543
54570146,MP316,1043.0,1130.4063,39.9302,29.6523,50.5812,0.0326,0.0014,677.6012
54570168,MP316,490.0,531.0634,42.0029,27.701,59.0355,0.067,0.0033,303.7336
54570179,MP316,1307.0,1416.5302,34.4179,25.0618,44.2065,0.0989,0.0274,926.0277
54570180,MP316,1014.0,1098.976,37.731,27.5793,48.4584,0.0549,0.0014,682.1812
54570191,MP316,992.0,1075.1324,35.6882,25.3359,46.2592,0.0934,0.0274,689.5438
54570203,MP316,569.0,616.6838,35.9217,21.2825,53.1367,0.1659,0.057,390.4517
54570214,MP316,925.0,1002.5176,34.1782,23.9948,44.7332,0.1205,0.057,658.7399
54570225,MP316,1134.0,1229.0323,37.5347,27.4842,48.0023,0.0593,0.0014,765.318
54570236,MP316,1410.0,1528.1619,34.6519,25.1571,44.4602,0.0965,0.0274,996.7218
54570247,MP316,1060.0,1148.8309,39.3829,29.3661,50.03,0.0386,0.0014,694.2786
54570258,MP316,1451.0,1572.5978,32.4516,22.9959,42.2661,0.1551,0.057,1059.4452
54570269,MP316,1020.0,1105.4788,41.1579,31.0274,51.4516,0.0228,0.0014,649.8315
54570270,MP316,1057.0,1145.5795,39.5832,29.4719,50.2135,0.0346,0.0014,689.6112
54570281,MP316,953.0,1032.864,38.5666,28.3551,49.035,0.0463,0.0014,632.7508
54570292,MP316,780.0,845.3662,39.8907,29.6661,50.5589,0.0372,0.0014,506.5111
54570304,MP316,499.0,540.8176,40.4479,25.9014,57.0819,0.0885,0.0033,318.9284
54570315,MP316,702.0,760.8295,38.0751,27.8335,48.74,0.0522,0.0014,470.153
54570326,MP316,1443.0,1563.9274,41.2038,31.7801,51.1621,0.0159,0.0,915.9112
54570337,MP316,307.0,332.7275,42.7644,28.1985,59.6712,0.0618,0.0033,188.4143
54570348,MP316,363.0,393.4204,40.8747,26.2684,57.6202,0.0823,0.0033,230.0234
54570359,MP316,1166.0,1263.714,37.1416,27.0541,47.5725,0.062,0.0033,792.4456
54570360,MP316,881.0,954.8302,43.6614,33.4605,54.2272,0.0141,0.0,536.9427
54570371,MP316,865.0,937.4894,38.1204,27.743,48.9664,0.0519,0.0014,577.582
54570393,MP316,272.0,294.7944,37.5992,23.0544,55.0469,0.1327,0.057,181.4029
54570405,MP316,732.0,793.3436,39.7765,29.5043,50.4492,0.033,0.0014,476.0569
54570416,MP316,387.0,419.4317,45.6858,31.5485,62.9371,0.0352,0.0014,223.9735
54570427,MP316,564.0,611.2648,34.4249,19.8287,51.3347,0.2002,0.2381,396.7366
54570438,MP316,449.0,486.6274,47.295,32.5781,64.2643,0.0303,0.0014,253.4442
54580013,MP316,1108.0,1200.8535,41.2614,31.0973,51.8165,0.0225,0.0014,703.1968
54580035,MP316,1997.0,2164.3541,37.8508,28.3593,47.7552,0.0408,0.0014,1341.462
54580046,MP316,1492.0,1617.0337,33.4798,24.2115,43.5308,0.1194,0.057,1070.4113
54580057,MP316,1129.0,1223.6133,36.736,26.544,47.5407,0.07,0.0033,771.3264
54580068,MP316,1503.0,1628.9556,38.907,29.5302,48.7552,0.0302,0.0014,991.7844
54580079,MP316,1658.0,1796.945,35.1591,25.6561,45.0598,0.084,0.0033,1162.0278
54580080,MP316,1752.0,1898.8225,35.0643,25.5019,44.9074,0.0881,0.0033,1229.7932
54580091,MP316,1379.0,1494.564,42.7177,33.1122,52.5,0.0117,0.0,854.9279
54580103,MP316,934.0,1012.2718,40.0484,29.8509,51.069,0.0295,0.0014,604.8292
54580114,MP316,423.0,458.4486,47.4226,33.0003,63.6865,0.0303,0.0014,238.8354
54580125,MP316,717.0,777.0866,38.2352,27.9299,48.8996,0.0527,0.0014,479.2195
54580136,MP316,1664.0,1803.4478,35.7873,26.4333,45.7547,0.072,0.0033,1153.8165
54580158,MP316,1336.0,1447.9605,38.6457,29.1842,48.4055,0.0349,0.0014,886.2186
54580169,MP316,1378.0,1493.4802,42.9825,33.6178,52.8484,0.0101,0.0,849.2162
54580181,MP315,513.0,572.1471,38.142,23.4582,54.9974,0.1222,0.057,350.2855
54580192,MP316,1295.0,1403.5246,38.0439,28.5289,47.6963,0.0392,0.0014,868.2568
54580204,MP316,1095.0,1186.764,39.2066,29.1137,49.9351,0.0381,0.0014,718.8209
54580215,MP316,1168.0,1265.8816,40.1162,29.8219,50.8381,0.0301,0.0014,756.7557
54580226,MP316,81.0,87.788,31.7457,17.603,48.5594,0.2635,0.3333,59.0871
54580237,MP316,929.0,1006.8528,38.0081,27.5883,48.6995,0.0591,0.0014,623.4178
54580248,MP316,745.0,807.4331,39.992,29.7921,50.7248,0.0352,0.0014,482.9119
54580259,MP316,703.0,761.9134,40.4155,30.1613,51.1956,0.0325,0.0014,452.7786
54580260,MP316,1163.0,1260.4626,40.5041,30.4304,51.21,0.026,0.0014,746.5248
54580271,MP316,1211.0,1312.4852,40.9895,30.6428,51.597,0.0276,0.0014,773.1752
54580282,MP316,735.0,796.595,43.0595,32.7836,53.5824,0.0149,0.0,452.5951
54580293,MP316,502.0,544.069,45.4857,30.9139,62.7482,0.0434,0.0014,292.5262
54580305,MP316,561.0,608.0134,44.8737,30.3384,61.9471,0.0449,0.0014,330.4441
54580316,MP316,776.0,841.031,43.7138,33.5263,54.3673,0.0129,0.0,471.72
54580327,MP316,16.0,17.3408,26.2942,11.8064,43.1729,0.454,0.8667,12.6306
54590014,MP316,1382.0,1497.8154,37.6965,28.1581,47.557,0.0468,0.0014,931.3277
54590025,MP316,1536.0,1664.7211,39.551,29.9683,49.2749,0.0286,0.0014,1005.1715
54590036,MP316,1637.0,1774.1851,42.8951,33.4985,52.9796,0.0102,0.0,1009.2855
54590047,MP316,1429.0,1548.7542,37.7691,28.2325,47.6748,0.0427,0.0014,961.6287
54590058,MP316,1960.0,2124.2534,39.9736,30.4902,49.692,0.0229,0.0014,1272.0763
54590069,MP316,1291.0,1399.1894,40.7178,31.206,50.7735,0.0169,0.0,825.9184
54590070,MP316,1490.0,1614.8661,43.0995,33.7451,53.1613,0.0102,0.0,914.1904
54590081,MP316,1050.0,1137.9929,43.4836,33.3067,54.1723,0.0147,0.0,641.3866
54590092,MP316,1492.0,1617.0337,32.102,22.4972,42.1724,0.1713,0.057,1095.7661
54590104,MP316,1058.0,1146.6633,39.8528,29.7792,50.5348,0.0319,0.0014,687.2787
54590115,MP316,1490.0,1614.8661,43.6253,34.324,53.7718,0.0072,0.0,905.6119
54590126,MP316,1640.0,1777.4366,45.9953,36.4192,55.6277,0.0049,0.0,959.0158
54590137,MP316,1663.0,1802.364,42.0598,32.4813,51.731,0.0149,0.0,1042.6182
54590148,MP316,1288.0,1395.938,40.3364,30.8259,50.2559,0.0221,0.0014,830.867
54590159,MP316,1452.0,1573.6816,37.8504,28.2557,47.9496,0.0481,0.0014,975.3866
54590160,MP316,1300.0,1408.9436,43.1094,33.731,52.8076,0.01,0.0,799.4079
54590171,MP316,2281.0,2472.1541,41.7127,31.988,51.3546,0.0161,0.0,1439.6572
54590182,MP316,1639.0,1776.3528,40.7795,31.3501,50.7613,0.0175,0.0,1048.1617
54590193,MP316,1295.0,1403.5246,42.4374,32.9962,52.235,0.0125,0.0,805.4879
54590205,MP316,1859.0,2014.7894,39.8829,30.53,50.0107,0.0245,0.0014,1204.8313
54590216,MP316,1271.0,1377.5133,37.9686,27.9054,48.6912,0.0535,0.0014,851.7036
54590227,MP316,1782.0,1931.3365,33.907,24.4745,43.8387,0.1122,0.057,1272.9355
54590238,MP316,1741.0,1886.9006,36.0832,26.5956,45.9173,0.0686,0.0033,1202.4039
54590250,MP316,1114.0,1207.3563,43.2555,33.1653,53.7993,0.0154,0.0,683.5993
54590261,MP316,997.0,1080.5514,43.0753,32.7211,53.516,0.0154,0.0,613.9693
54590272,MP316,1329.0,1440.3739,45.7225,35.9129,55.5088,0.006,0.0,780.4686
54590283,MP316,972.0,1053.4563,46.5137,36.3218,57.2455,0.0078,0.0,562.0458
54590294,MP316,467.0,506.1359,44.0216,29.3944,61.1792,0.0499,0.0014,279.9577
54590306,MP316,1311.0,1420.8654,38.5496,29.0947,48.2868,0.0335,0.0014,870.5599
54590328,MP316,1047.0,1134.7415,40.3882,30.258,51.1503,0.0305,0.0014,674.4809
54590339,MP316,688.0,745.6563,41.2499,31.1877,52.1836,0.0235,0.0014,436.2243
54590340,MP316,1852.0,2007.2027,39.3774,29.8054,49.4442,0.0283,0.0014,1212.2762
54590351,MP316,1149.0,1245.2894,40.5613,30.1801,51.4468,0.0309,0.0014,737.7091
54590362,MP316,920.0,997.0986,41.0767,30.8285,51.9049,0.0258,0.0014,585.6798
54590373,MP316,258.0,279.6211,33.5916,19.2193,50.8229,0.2159,0.2524,183.3012
54590384,MP316,1268.0,1374.2619,39.3565,29.0529,50.2542,0.0394,0.0014,831.5437
54590395,MP316,513.0,555.9908,42.6141,28.39,59.7502,0.0602,0.0033,314.8669
54590407,MP316,696.0,754.3267,44.3361,34.2159,55.1501,0.0123,0.0,418.3014
54590418,MP316,651.0,705.5556,40.5275,30.2651,51.3256,0.0286,0.0014,417.6366
54590429,MP316,1151.0,1247.457,44.7079,34.5915,55.5999,0.0103,0.0,686.7458
54590430,MP316,923.0,1000.35,43.4449,33.0656,53.962,0.016,0.0,564.8738
54590441,MP316,895.0,970.0035,38.0182,27.7092,48.671,0.0543,0.0014,599.8283
54590452,MP316,755.0,818.2711,39.5152,29.2719,50.1668,0.0376,0.0014,493.5723
54590463,MP316,824.0,893.0535,41.3311,30.9856,51.9532,0.026,0.0014,522.7773
54590474,MP316,438.0,474.7056,42.1666,27.4174,58.9018,0.0725,0.0033,271.7898
54590485,MP316,603.0,653.5331,42.0052,27.0504,58.5815,0.0732,0.0033,376.0728
54590496,MP316,514.0,557.0746,42.8114,28.4418,59.4329,0.058,0.0014,315.1794
54590508,MP316,1042.0,1129.3225,42.4157,32.1182,53.085,0.0183,0.0,649.3188
54590519,MP316,753.0,816.1035,49.4849,39.3397,59.9678,0.0043,0.0,410.678
54590520,MP316,554.0,600.4267,32.0588,17.7501,49.1322,0.2615,0.2957,403.296
54600016,MP313,1574.0,1772.7901,52.7768,43.2457,62.4792,0.0008,0.0,834.7367
54600027,MP313,2452.0,2761.678,50.277,40.7314,59.9568,0.0025,0.0,1371.1615
54600038,MP313,3081.0,3470.1183,38.3925,28.9404,48.3874,0.0358,0.0014,2129.0433
54600049,MP313,1506.0,1696.2019,50.1887,40.6235,60.0639,0.0013,0.0,841.5007
54600050,MP313,2171.0,2445.1888,39.9108,30.4276,49.7816,0.0234,0.0014,1465.9939
54600061,MP313,2550.0,2872.055,34.5582,25.1989,44.1888,0.0956,0.0274,1875.2659
54600072,MP313,2675.0,3012.8421,35.4758,26.0522,45.266,0.0784,0.0033,1940.028
54600083,MP313,2120.0,2387.7477,34.8793,25.4226,44.9062,0.0914,0.0033,1550.9059
54600094,MP313,2243.0,2526.2821,39.7925,30.4517,49.538,0.0231,0.0014,1515.5066
54600106,MP313,2817.0,3172.7761,38.7105,29.1636,48.2811,0.0369,0.0014,1941.846
54600117,MP313,664.0,747.8606,39.939,29.7459,50.8899,0.0339,0.0014,447.4684
54600128,MP313,1879.0,2116.3104,39.7298,30.2471,49.4988,0.0255,0.0014,1270.9649
54600139,MP313,1756.0,1977.7759,40.2778,30.9851,49.9918,0.0212,0.0014,1176.7153
54600140,MP313,4990.0,5620.2175,49.6808,40.1415,59.5451,0.0023,0.0,2819.9632
54600151,MP313,2126.0,2394.5055,50.169,40.6478,60.0265,0.0023,0.0,1188.3829
54600162,MP313,3033.0,3416.0561,37.3008,27.7118,46.9303,0.0527,0.0014,2139.0584
54600173,MP313,1923.0,2165.8674,45.375,35.977,55.1817,0.0048,0.0,1179.0109
54600184,MP313,2234.0,2516.1455,37.8355,28.2622,47.4009,0.0443,0.0014,1562.0574
54600195,MP313,2945.0,3316.942,31.4648,21.7411,41.3839,0.1974,0.2381,2270.1286
54600207,MP313,3009.0,3389.0249,36.0719,26.4551,45.8808,0.0697,0.0033,2162.3917
54600218,MP313,2128.0,2396.7581,39.7297,30.1682,49.4965,0.0292,0.0014,1440.9881
54600229,MP313,2315.0,2607.3755,39.2746,29.7755,49.1212,0.0272,0.0014,1579.9263
54600230,MP313,1394.0,1570.0568,52.8398,43.408,62.6692,0.001,0.0,738.5191
54600241,MP313,1397.0,1573.4356,41.9363,32.82,51.7491,0.0127,0.0,910.7539
54600252,MP313,4416.0,4973.7236,32.2843,23.0847,42.3181,0.1564,0.057,3356.611
54600263,MP313,1154.0,1299.7457,41.0087,30.8638,51.7555,0.0234,0.0014,763.535
54600274,MP313,816.0,919.0576,39.6234,29.3415,50.4557,0.0333,0.0014,553.0438
54600285,MP313,1030.0,1160.085,45.0447,34.8345,55.8195,0.01,0.0,635.5292
54600296,MP313,817.0,920.1839,47.3131,37.077,57.9219,0.0068,0.0,483.7979
54600308,MP313,893.0,1005.7824,46.6709,36.4491,57.4617,0.007,0.0,534.7945
54600319,MP313,1590.0,1790.8108,35.6922,26.3074,45.5199,0.0727,0.0033,1147.9421
54600320,MP313,1588.0,1788.5582,51.4317,41.9031,61.2627,0.0013,0.0,866.2625
54600331,MP313,537.0,604.821,44.0755,29.6786,60.9201,0.0494,0.0014,334.6929
54600342,MP313,925.0,1041.8239,46.105,35.7014,56.4466,0.0088,0.0,561.1771
54600353,MP313,206.0,232.017,64.6922,50.5136,81.7353,0.0017,0.0,80.3354
54610028,MP315,1620.0,1806.7803,35.0052,25.3945,44.9375,0.0907,0.0033,1171.1105
54610039,MP315,1372.0,1530.1868,29.72,20.1878,39.7803,0.2629,0.3333,1071.5814
54610040,MP315,1373.0,1531.3021,35.2744,25.8112,45.4519,0.0834,0.0033,987.4376
54610051,MP315,1463.0,1631.6788,36.2745,26.6172,45.8598,0.067,0.0033,1038.8134
54610062,MP315,1427.0,1591.5281,31.4277,21.7759,41.3025,0.191,0.2381,1088.8242
54610073,MP315,1545.0,1723.1331,34.8482,25.3398,44.6672,0.0935,0.0274,1119.668
54610084,MP315,1951.0,2175.9435,40.7863,31.2383,50.5962,0.016,0.0,1284.6902
54610095,MP315,963.0,1074.0305,32.8292,22.4162,43.5257,0.1696,0.057,720.4608
54610107,MP315,1690.0,1884.8511,35.0001,25.417,44.893,0.0909,0.0033,1222.4814
54610118,MP315,1480.0,1650.6388,33.9016,24.5213,44.0007,0.1124,0.057,1087.2084
54610129,MP315,1187.0,1323.857,36.8751,26.6328,47.7909,0.0705,0.0033,833.5828
54610141,MP315,1673.0,1865.8911,38.3591,28.6797,48.0549,0.0407,0.0014,1149.524
54610152,MP315,1465.0,1633.9094,39.4925,29.952,49.4773,0.0268,0.0014,985.4893
54610163,MP315,1692.0,1887.0817,35.4275,26.166,45.2064,0.0767,0.0033,1213.1418
54610174,MP315,1254.0,1398.5818,39.63,29.1853,50.352,0.0407,0.0014,842.7414
54610185,MP315,1579.0,1761.0532,41.2505,31.6244,51.2747,0.0173,0.0,1030.656
54610196,MP315,958.0,1068.4541,37.7272,27.5798,48.3954,0.0562,0.0014,663.1469
54610208,MP315,1130.0,1260.2851,39.6812,29.3175,50.3508,0.0381,0.0014,759.5533
54610219,MP315,2006.0,2237.2848,41.4353,31.7064,51.1239,0.017,0.0,1308.1603
54610220,MP315,63.0,70.2637,24.1742,9.7824,41.0769,0.5271,0.8667,52.7339
54610231,MP315,1889.0,2106.7951,36.8287,27.184,46.5425,0.0571,0.0014,1329.5578
54610242,MP315,1145.0,1277.0145,35.1754,24.8044,45.7105,0.1042,0.0274,826.9237
54610253,MP315,1871.0,2086.7198,39.2268,29.6218,48.9492,0.0317,0.0014,1267.7309
54610264,MP315,1761.0,1964.0372,39.9411,30.4237,49.9696,0.0211,0.0014,1176.1337
54610275,MP315,1772.0,1976.3054,39.6067,29.9401,49.3959,0.0261,0.0014,1191.0425
54610286,MP315,1094.0,1220.1344,40.6465,30.163,51.646,0.0306,0.0014,722.0319
54610309,MP315,1263.0,1408.6195,44.1122,33.949,54.9325,0.0123,0.0,785.1364
54610310,MP315,700.0,780.7076,37.0232,26.6276,47.406,0.0696,0.0033,491.3009
54610321,MP315,1390.0,1550.2621,42.752,33.228,52.6021,0.0102,0.0,885.214
54610332,MP315,726.0,809.7053,42.0482,31.582,52.6836,0.0205,0.0014,468.5705
54610343,MP315,898.0,1001.5363,47.0854,36.7886,57.987,0.0067,0.0,527.5245
54610354,MP315,584.0,651.3332,39.4985,25.0607,56.5581,0.0991,0.0274,389.0152
54610365,MP315,779.0,868.816,45.8939,35.7749,56.5828,0.0077,0.0,468.4674
54610376,MP315,987.0,1100.7977,41.0645,31.0018,51.8217,0.0248,0.0014,646.431
54610411,MP315,1159.0,1292.6287,37.8292,27.4316,48.4432,0.0581,0.0014,802.4213
54610422,MP315,1038.0,1157.6778,41.3323,30.951,51.8733,0.0263,0.0014,678.8183
54610433,MP315,501.0,558.7636,43.3815,29.212,60.2907,0.0506,0.0014,312.6701
54610444,MP315,1176.0,1311.5887,41.8067,31.4769,52.3551,0.0216,0.0014,761.6618
54610455,MP315,527.0,587.7613,39.547,25.3184,56.7626,0.0944,0.0274,350.8896
54610466,MP315,670.0,747.2487,38.7568,28.5033,49.7061,0.0431,0.0014,455.7595
54610477,MP315,684.0,762.8628,40.6408,30.3528,51.2323,0.0278,0.0014,452.1351
54610488,MP315,740.0,825.3194,43.3833,33.2302,54.1079,0.013,0.0,465.5336
54610499,MP315,1349.0,1504.535,36.7476,27.1844,46.5844,0.0574,0.0014,949.0367
54610501,MP315,791.0,882.1995,39.5178,29.1317,50.3096,0.04,0.0014,532.0358
54610512,MP315,630.0,702.6368,48.0463,37.8025,58.9342,0.0063,0.0,363.4873
54610523,MP315,404.0,450.5798,42.2592,28.2861,59.3919,0.0604,0.0033,256.5024
54610534,MP315,97.0,108.1838,47.8791,33.1966,64.5504,0.0298,0.0014,55.7865
54610545,MP315,547.0,610.0672,49.9371,35.7367,67.2221,0.0186,0.0,300.6487
54610556,MP315,728.0,811.9359,43.4532,33.2257,54.3005,0.0148,0.0,457.7626
54610567,MP315,261.0,291.0924,38.7115,24.3372,55.7488,0.1097,0.057,176.1685
54610578,MP315,569.0,634.6037,42.8558,28.2707,59.7323,0.0601,0.0033,358.7511
54610589,MP315,554.0,617.8743,42.1739,27.5074,58.9788,0.0672,0.0033,353.2393
54610590,MP315,450.0,501.8834,45.1905,31.0414,62.3096,0.0423,0.0014,271.1738
54610602,MP315,720.0,803.0135,45.9481,35.873,56.9784,0.0084,0.0,432.0943
54620423,MP315,820.0,914.5431,44.3553,34.207,55.0849,0.0115,0.0,507.0653
54630019,MP312,3255.0,3826.8816,32.4622,22.6943,42.1748,0.162,0.057,2582.4984
54630020,MP312,2373.0,2789.9201,31.6471,21.8975,41.2615,0.1868,0.1667,1904.4401
54630031,MP312,2887.0,3394.2264,35.0712,25.4013,44.9893,0.091,0.0033,2201.1136
54630042,MP312,1941.0,2282.0206,38.1493,28.7803,48.2728,0.0365,0.0014,1404.059
54630053,MP312,2086.0,2452.4961,36.5591,26.9578,46.403,0.0597,0.003,1551.793
54630064,MP312,1183.0,1390.8451,32.4124,22.0373,42.9427,0.1813,0.057,939.719
54630086,MP312,360.0,423.2496,44.8176,30.1791,61.5717,0.0488,0.0014,231.5134
54640010,MP314,1767.0,1854.2626,42.7774,33.4048,52.6764,0.0107,0.0,1057.2698
54640021,MP314,872.0,915.0634,40.875,30.7256,51.3909,0.0254,0.0014,539.6229
54640032,MP314,1134.0,1190.0021,46.5911,36.4523,57.2609,0.0093,0.0,633.8311
54650011,MP312,3847.0,4522.892,43.7803,34.3572,53.6157,0.0085,0.0,2532.4936
54650022,MP312,2122.0,2494.8211,45.5739,36.0021,55.2742,0.0044,0.0,1354.6292
54650033,MP312,3425.0,4026.7494,49.8684,40.4397,59.5317,0.0022,0.0,2015.2506
54650044,MP312,4321.0,5080.1706,30.8414,21.3101,40.505,0.2134,0.25,3508.4114
54650055,MP312,2565.0,3015.6532,34.8833,25.4446,44.7002,0.0896,0.0033,1958.5514
54650066,MP312,2397.0,2818.1367,39.1809,29.5053,48.9722,0.0317,0.0014,1710.4319
54650077,MP312,1758.0,2066.8687,50.3285,40.8358,60.3095,0.0013,0.0,1023.118
54650088,MP312,2293.0,2695.8646,37.8629,28.4701,47.7357,0.0399,0.0014,1667.6932
54650099,MP312,2499.0,2938.0575,36.7468,27.1715,46.5827,0.0601,0.0033,1854.1655
54650101,MP312,2723.0,3201.4127,35.6482,26.1224,45.5061,0.0778,0.0033,2055.6748
54650112,MP312,2029.0,2385.4816,36.8092,27.2848,46.5771,0.0579,0.0014,1503.2045
54650123,MP312,5290.0,6219.4173,42.9798,33.4364,52.787,0.0117,0.0,3538.7599
54650145,MP312,2079.0,2444.2663,36.2312,26.5075,46.1135,0.0699,0.0033,1555.5406
54650156,MP312,3685.0,4332.4297,35.7803,26.1803,45.6812,0.0766,0.0033,2778.1504
54650167,MP312,2215.0,2604.1606,36.2791,26.7714,46.1215,0.0647,0.0033,1653.5493
54650178,MP312,2048.0,2407.8198,36.3939,26.6734,46.1576,0.067,0.0033,1528.6745
54650189,MP312,1504.0,1768.2427,35.9656,26.3738,45.6733,0.0735,0.0033,1130.0597
54650190,MP312,2574.0,3026.2344,37.092,27.6173,46.9697,0.0534,0.0014,1900.0759
54650202,MP312,1942.0,2283.1963,35.3202,25.938,45.4826,0.0807,0.0033,1469.2407
54650213,MP312,1733.0,2037.4764,35.9868,26.2995,45.6036,0.0746,0.0033,1303.1467
